,movieId,rating,months_w_data
13604,114365,1,1
13605,114367,1,1
13606,114378,52,29
13607,114380,1,1
13608,114392,172,47
13609,114396,16,13
13610,114426,33,25
13611,114429,1,1
13612,114436,20,16
13613,114439,345,49
13614,114453,18,14
13615,114459,136,46
13616,114486,76,32
13617,114489,3,3
13618,114492,12,11
13619,114494,350,44
13620,114497,36,24
13621,114510,4,4
13622,114514,5,5
13623,114550,31,27
13624,114552,633,49
13625,114554,445,49
13626,114556,14,12
13627,114561,10,9
13628,114563,25,19
13629,114565,3,3
13630,114567,1,1
13631,114599,8,7
13632,114601,392,48
13633,114604,8,7
13634,114617,3,2
13635,114620,5,5
13636,114622,1,1
13637,114629,14,12
13638,114635,146,44
13639,114640,12,10
13640,114652,8,8
13641,114659,41,28
13642,114662,4121,47
13643,114667,14,11
13644,114670,335,48
13645,114676,4,4
13646,114678,317,47
13647,114680,42,27
13648,114685,3,3
13649,114687,4,3
13650,114692,54,34
13651,114700,86,39
13652,114702,4,4
13653,114704,70,32
13654,114707,524,48
13655,114713,537,48
13656,114715,6,5
13657,114756,6,6
13658,114758,73,37
13659,114760,66,32
13660,114762,582,48
13661,114793,49,30
13662,114795,1252,48
13663,114805,3,3
13664,114814,15,13
13665,114818,168,47
13666,114847,740,48
13667,114849,57,31
13668,114852,11,11
13669,114854,4,3
13670,114856,22,17
13671,114886,18,15
13672,114891,8,8
13673,114902,6,6
13674,114904,21,13
13675,114906,14,12
13676,114909,1,1
13677,114922,1,1
13678,114925,92,37
13679,114928,41,25
13680,114931,5,5
13681,114933,24,18
13682,114935,3663,48
13683,114945,61,35
13684,114954,1,1
13685,114958,26,21
13686,114961,1,1
13687,114963,2,2
13688,114980,12,9
13689,114995,1,1
13690,115004,2,2
13691,115008,36,24
13692,115011,46,34
13693,115017,2,2
13694,115021,5,3
13695,115065,29,18
13696,115071,54,27
13697,115075,27,20
13698,115109,29,18
13699,115111,17,13
13700,115119,16,14
13701,115122,1818,47
13702,115130,39,28
13703,115135,22,18
13704,115143,4,4
13705,115145,12,8
13706,115147,260,47
13707,115149,5351,48
13708,115151,21,19
13709,115162,16,14
13710,115164,2,2
13711,115166,3,3
13712,115170,997,48
13713,115172,68,38
13714,115174,77,31
13715,115203,34,22
13716,115205,9,7
13717,115207,17,15
13718,115210,4007,48
13719,115212,8,8
13720,115216,165,46
13721,115218,1,1
13722,115220,60,34
13723,115229,1,1
13724,115231,920,48
13725,115233,2,2
13726,115235,62,33
13727,115238,1,1
13728,115240,33,19
13729,115242,7,7
13730,115244,15,14
13731,115263,15,12
13732,115285,8,8
13733,115287,22,16
13734,115291,20,18
13735,115309,38,26
13736,115348,8,7
13737,115353,1,1
13738,115355,5,4
13739,115357,7,6
13740,115373,6,5
13741,115381,189,47
13742,115403,2,2
13743,115414,113,42
13744,115423,1,1
13745,115437,53,30
13746,115439,4,4
13747,115460,1,1
13748,115463,7,6
13749,115465,6,5
13750,115467,40,26
13751,115471,70,34
13752,115473,3,2
13753,115475,9,9
13754,115502,112,36
13755,115504,46,31
13756,115534,250,48
13757,115538,51,29
13758,115540,9,9
13759,115556,10,10
13760,115558,4,4
13761,115562,1,1
13762,115565,17,14
13763,115569,6728,48
13764,115571,1,1
13765,115574,12,11
13766,115607,2,2
13767,115617,10660,47
13768,115622,16,13
13769,115624,18,15
13770,115629,133,44
13771,115631,2,2
13772,115633,18,14
13773,115664,807,48
13774,115667,576,46
13775,115669,28,22
13776,115676,6,4
13777,115678,23,21
13778,115680,693,47
13779,115685,24,15
13780,115699,10,10
13781,115701,1,1
13782,115703,27,21
13783,115711,21,14
13784,115713,11667,45
13785,115715,2,2
13786,115721,16,12
13787,115724,2,2
13788,115746,6,5
13789,115748,12,9
13790,115756,9,9
13791,115766,6,6
13792,115768,9,9
13793,115770,80,37
13794,115772,2,2
13795,115775,1,1
13796,115777,24,19
13797,115793,1,1
13798,115819,40,25
13799,115821,1,1
13800,115824,199,44
13801,115826,3,2
13802,115828,113,42
13803,115831,5,5
13804,115840,10,10
13805,115867,4,4
13806,115871,47,31
13807,115875,85,35
13808,115877,96,38
13809,115879,68,35
13810,115881,308,46
13811,115883,2,2
13812,115885,5,5
13813,115887,12,10
13814,115893,4,4
13815,115895,6,5
13816,115897,5,5
13817,115899,1,1
13818,115901,3,3
13819,115903,11,10
13820,115907,13,11
13821,115909,29,23
13822,115911,3,3
13823,115913,10,9
13824,115917,10,6
13825,115919,1,1
13826,115921,25,21
13827,115923,5,4
13828,115925,4,3
13829,115927,77,38
13830,115929,17,14
13831,115931,4,4
13832,115933,4,4
13833,115935,2,2
13834,115937,10,7
13835,115939,12,12
13836,115941,46,32
13837,115943,33,24
13838,115945,32,23
13839,115947,19,14
13840,115949,69,36
13841,115951,17,14
13842,115953,7,7
13843,115955,6,6
13844,115961,5,5
13845,115963,15,10
13846,115965,72,27
13847,115967,131,46
13848,115969,69,36
13849,115971,11,11
13850,115973,58,30
13851,115975,4,4
13852,115977,12,10
13853,115979,3,3
13854,115981,2,2
13855,115985,1,1
13856,115987,3,3
13857,115989,3,3
13858,115991,102,38
13859,115994,5,5
13860,115996,9,7
13861,115998,16,14
13862,116002,32,26
13863,116004,39,27
13864,116006,3,3
13865,116008,10,8
13866,116010,9,9
13867,116016,2,1
13868,116018,11,10
13869,116024,24,17
13870,116026,1,1
13871,116028,21,17
13872,116030,23,16
13873,116032,18,14
13874,116034,28,23
13875,116036,16,14
13876,116038,1,1
13877,116046,1,1
13878,116048,2,2
13879,116050,3,3
13880,116052,3,3
13881,116056,3,3
13882,116064,1,1
13883,116066,2,2
13884,116068,1,1
13885,116076,7,6
13886,116096,2,2
13887,116098,3,3
13888,116112,1,1
13889,116124,2,2
13890,116126,1,1
13891,116128,16,13
13892,116132,1,1
13893,116136,211,46
13894,116138,643,47
13895,116141,2,2
13896,116155,36,21
13897,116159,7,7
13898,116161,1028,47
13899,116169,24,17
13900,116171,27,22
13901,116191,57,27
13902,116199,11,9
13903,116205,12,10
13904,116207,34,23
13905,116213,27,21
13906,116215,30,21
13907,116217,102,37
13908,116219,90,37
13909,116221,3,3
13910,116223,2,2
13911,116225,19,11
13912,116251,1,1
13913,116253,3,3
13914,116257,8,8
13915,116261,33,25
13916,116265,3,3
13917,116267,16,14
13918,116271,3,3
13919,116275,28,23
13920,116279,5,5
13921,116281,14,11
13922,116293,1,1
13923,116297,3,3
13924,116299,17,15
13925,116301,7,7
13926,116307,118,43
13927,116315,6,5
13928,116317,22,18
13929,116325,3,3
13930,116331,2,2
13931,116337,1,1
13932,116341,3,3
13933,116343,12,12
13934,116345,1,1
13935,116347,2,2
13936,116397,348,47
13937,116399,10,8
13938,116401,2,2
13939,116403,4,4
13940,116409,3,3
13941,116411,160,43
13942,116413,70,33
13943,116415,16,15
13944,116419,15,13
13945,116423,1,1
13946,116425,2,2
13947,116433,3,3
13948,116435,2,2
13949,116441,7,7
13950,116445,1,1
13951,116453,35,24
13952,116461,2,2
13953,116463,15,11
13954,116465,28,21
13955,116469,4,3
13956,116477,3,3
13957,116481,2,2
13958,116483,17,14
13959,116485,4,4
13960,116487,6,5
13961,116489,27,20
13962,116491,19,16
13963,116493,36,26
13964,116495,12,9
13965,116497,1,1
13966,116499,7,7
13967,116501,6,2
13968,116503,59,32
13969,116505,24,18
13970,116507,6,5
13971,116513,1,1
13972,116529,49,32
13973,116533,3,3
13974,116535,1,1
13975,116539,8,6
13976,116580,8,7
13977,116586,1,1
13978,116590,4,4
13979,116604,4,4
13980,116608,19,16
13981,116660,98,42
13982,116664,11,11
13983,116668,113,43
13984,116672,3,3
13985,116674,4,3
13986,116676,2,2
13987,116678,4,4
13988,116694,5,5
13989,116700,13,10
13990,116714,1,1
13991,116720,18,13
13992,116722,12,11
13993,116724,19,15
13994,116726,19,16
13995,116728,2,2
13996,116730,1,1
13997,116734,2,2
13998,116738,16,12
13999,116740,2,2
14000,116742,29,16
14001,116744,10,10
14002,116746,1,1
14003,116748,2,2
14004,116752,7,7
14005,116758,4,4
14006,116768,10,9
14007,116770,19,16
14008,116779,20,15
14009,116781,83,41
14010,116797,15916,47
14011,116799,950,46
14012,116801,62,32
14013,116803,6,6
14014,116805,10,7
14015,116807,43,26
14016,116817,101,39
14017,116819,4,4
14018,116821,3,3
14019,116823,6225,47
14020,116831,26,19
14021,116839,56,33
14022,116841,89,30
14023,116845,32,20
14024,116847,10,8
14025,116849,52,26
14026,116851,1,1
14027,116853,31,24
14028,116855,226,45
14029,116857,35,21
14030,116859,45,30
14031,116861,18,16
14032,116887,677,46
14033,116889,9,8
14034,116891,4,3
14035,116893,71,33
14036,116895,2,2
14037,116897,1881,47
14038,116899,14,10
14039,116901,19,12
14040,116903,13,10
14041,116905,151,47
14042,116907,109,40
14043,116911,17,12
14044,116935,5,5
14045,116943,33,19
14046,116945,10,9
14047,116947,16,14
14048,116951,139,39
14049,116953,7,7
14050,116957,24,17
14051,116965,2,2
14052,116967,1,1
14053,116969,15,11
14054,116975,48,26
14055,116977,1057,47
14056,116979,3,3
14057,116981,3,3
14058,116985,57,29
14059,116989,51,27
14060,116991,11,11
14061,117003,2,2
14062,117017,17,14
14063,117061,6,6
14064,117065,34,25
14065,117105,1,1
14066,117107,52,29
14067,117109,181,40
14068,117115,10,10
14069,117117,12,10
14070,117119,5,5
14071,117121,35,23
14072,117123,177,44
14073,117125,10,9
14074,117127,12,9
14075,117133,21,16
14076,117136,32,22
14077,117138,16,13
14078,117140,1,1
14079,117142,13,11
14080,117146,24,17
14081,117148,10,8
14082,117152,4,4
14083,117154,9,7
14084,117156,2,2
14085,117158,4,4
14086,117160,2,2
14087,117162,8,6
14088,117166,1,1
14089,117168,1,1
14090,117172,1,1
14091,117174,1,1
14092,117176,4836,47
14093,117178,14,11
14094,117180,3,3
14095,117182,3,3
14096,117184,6,6
14097,117192,394,47
14098,117194,45,30
14099,117300,3,3
14100,117304,1,1
14101,117308,54,33
14102,117310,33,22
14103,117312,67,34
14104,117314,13,13
14105,117318,4,3
14106,117320,20,14
14107,117322,21,18
14108,117324,4,4
14109,117326,3,3
14110,117328,3,3
14111,117330,3,3
14112,117332,6,5
14113,117334,40,28
14114,117336,10,9
14115,117338,8,7
14116,117340,6,6
14117,117342,6,6
14118,117344,29,18
14119,117346,10,9
14120,117348,7,6
14121,117350,8,7
14122,117352,1,1
14123,117354,13,12
14124,117356,3,2
14125,117358,8,6
14126,117360,6,5
14127,117362,13,12
14128,117364,125,42
14129,117366,4,4
14130,117368,74,35
14131,117372,82,43
14132,117374,3,3
14133,117376,8,7
14134,117415,4,4
14135,117418,5,5
14136,117420,17,15
14137,117428,1,1
14138,117430,61,34
14139,117432,9,7
14140,117434,144,44
14141,117438,323,41
14142,117440,2,2
14143,117442,29,21
14144,117444,1077,46
14145,117446,31,22
14146,117448,6,5
14147,117450,3,3
14148,117452,3,3
14149,117454,1,1
14150,117456,80,34
14151,117464,33,24
14152,117466,522,36
14153,117470,6,6
14154,117472,3,3
14155,117474,9,8
14156,117476,5,4
14157,117478,4,3
14158,117488,19,15
14159,117492,23,16
14160,117494,2,2
14161,117496,3,3
14162,117498,12,9
14163,117509,1,1
14164,117511,57,25
14165,117515,15,12
14166,117517,68,39
14167,117523,1,1
14168,117525,6,6
14169,117527,6,6
14170,117529,5501,46
14171,117531,15,14
14172,117533,1783,47
14173,117535,1,1
14174,117537,6,6
14175,117539,5,5
14176,117541,1,1
14177,117543,41,24
14178,117545,152,43
14179,117547,18,14
14180,117549,217,46
14181,117551,3,3
14182,117553,5,4
14183,117555,30,24
14184,117561,1,1
14185,117570,4,4
14186,117572,11,11
14187,117574,5,5
14188,117576,8,7
14189,117578,5,5
14190,117580,5,5
14191,117582,13,12
14192,117584,2,2
14193,117586,3,3
14194,117588,12,10
14195,117590,1392,47
14196,117594,11,9
14197,117602,1,1
14198,117604,7,7
14199,117620,2,2
14200,117628,13,10
14201,117632,5,5
14202,117636,5,5
14203,117638,14,12
14204,117642,2,2
14205,117646,22,19
14206,117650,11,9
14207,117652,6,5
14208,117660,1,1
14209,117668,1,1
14210,117676,9,9
14211,117678,7,7
14212,117680,3,3
14213,117682,27,18
14214,117684,10,9
14215,117692,2,2
14216,117694,3,3
14217,117706,7,6
14218,117710,5,5
14219,117714,14,11
14220,117718,5,5
14221,117726,22,17
14222,117732,4,4
14223,117734,1,1
14224,117740,9,9
14225,117756,1,1
14226,117838,14,13
14227,117840,2,2
14228,117843,4,4
14229,117849,41,29
14230,117851,874,47
14231,117853,3,3
14232,117855,2,2
14233,117857,1,1
14234,117859,1,1
14235,117861,73,32
14236,117863,6,5
14237,117867,318,47
14238,117869,1,1
14239,117871,251,46
14240,117873,4,4
14241,117875,7,7
14242,117877,55,35
14243,117879,18,13
14244,117881,1039,47
14245,117883,4,4
14246,117885,25,13
14247,117887,742,47
14248,117889,1,1
14249,117891,2,2
14250,117893,96,39
14251,117895,1826,46
14252,117897,16,12
14253,117899,4,2
14254,117901,9,7
14255,117907,9,8
14256,117911,14,11
14257,117913,20,15
14258,117916,10,5
14259,117920,22,13
14260,117922,115,40
14261,117924,13,10
14262,117926,3,3
14263,117928,43,23
14264,117930,3,3
14265,117932,16,15
14266,118082,440,44
14267,118095,7,7
14268,118097,7,7
14269,118099,3,3
14270,118101,47,28
14271,118103,35,22
14272,118105,16,13
14273,118107,2,2
14274,118109,16,12
14275,118111,2,2
14276,118115,4,4
14277,118117,27,18
14278,118133,2,2
14279,118173,48,29
14280,118195,2,2
14281,118198,27,17
14282,118200,7,7
14283,118202,150,40
14284,118204,8,7
14285,118206,19,11
14286,118214,8,8
14287,118236,11,8
14288,118244,70,32
14289,118246,208,46
14290,118248,38,23
14291,118252,40,27
14292,118254,5,5
14293,118256,42,26
14294,118258,4,4
14295,118260,37,27
14296,118262,1,1
14297,118264,14,12
14298,118266,3,3
14299,118268,3,3
14300,118270,10,8
14301,118272,10,8
14302,118278,4,3
14303,118288,2,1
14304,118290,7,6
14305,118294,1,1
14306,118298,2,2
14307,118300,34,23
14308,118324,8,7
14309,118326,10,9
14310,118328,18,16
14311,118330,9,9
14312,118332,9,8
14313,118336,1,1
14314,118338,69,35
14315,118340,1,1
14316,118342,13,11
14317,118348,2,2
14318,118350,10,8
14319,118354,187,42
14320,118380,4,3
14321,118388,8,7
14322,118392,27,16
14323,118426,2,2
14324,118458,4,3
14325,118462,2,2
14326,118464,6,5
14327,118466,84,38
14328,118468,44,28
14329,118496,125,38
14330,118512,40,29
14331,118530,8,7
14332,118532,11,9
14333,118570,29,20
14334,118572,32,23
14335,118684,21,14
14336,118686,15,13
14337,118692,1,1
14338,118696,5175,46
14339,118700,874,45
14340,118702,765,46
14341,118706,167,41
14342,118710,35,28
14343,118760,141,39
14344,118762,9,7
14345,118764,8,7
14346,118766,12,9
14347,118768,5,5
14348,118776,4,3
14349,118782,10,9
14350,118784,3,3
14351,118788,3,3
14352,118790,6,6
14353,118792,12,11
14354,118796,1,1
14355,118806,1,1
14356,118808,2,2
14357,118812,1,1
14358,118814,88,37
14359,118816,3,3
14360,118820,1,1
14361,118824,4,4
14362,118826,6,5
14363,118832,7,6
14364,118834,4,4
14365,118844,2,2
14366,118846,9,9
14367,118852,2,2
14368,118854,33,22
14369,118856,8,8
14370,118862,24,17
14371,118866,23,17
14372,118872,17,10
14373,118874,3,3
14374,118876,19,13
14375,118878,4,3
14376,118880,413,46
14377,118882,9,9
14378,118884,7,7
14379,118886,1,1
14380,118888,239,45
14381,118892,9,9
14382,118894,22,16
14383,118896,407,46
14384,118898,598,45
14385,118900,1028,46
14386,118902,14,13
14387,118904,3,3
14388,118906,1,1
14389,118910,2,2
14390,118914,3,3
14391,118916,12,8
14392,118920,1,1
14393,118922,38,23
14394,118924,179,45
14395,118930,247,46
14396,118932,1,1
14397,118946,10,10
14398,118964,1,1
14399,118968,9,7
14400,118970,94,36
14401,118972,36,21
14402,118983,8,8
14403,118985,636,46
14404,118997,1094,46
14405,119065,71,31
14406,119068,154,45
14407,119080,3,2
14408,119126,17,13
14409,119135,4,4
14410,119139,87,33
14411,119141,2632,46
14412,119145,8923,46
14413,119147,7,6
14414,119149,2,2
14415,119153,161,45
14416,119155,1247,46
14417,119159,9,8
14418,119165,2,2
14419,119167,8,7
14420,119169,14,12
14421,119171,22,17
14422,119180,4,4
14423,119182,26,21
14424,119186,8,7
14425,119190,16,14
14426,119200,1,1
14427,119212,1,1
14428,119214,2,2
14429,119216,13,11
14430,119218,82,36
14431,119220,3,3
14432,119222,25,20
14433,119224,29,22
14434,119226,14,11
14435,119310,5,5
14436,119314,4,4
14437,119424,6,6
14438,119426,10,10
14439,119428,2,2
14440,119430,3,3
14441,119432,23,16
14442,119434,1,1
14443,119436,1,1
14444,119440,4,4
14445,119450,1,1
14446,119454,30,23
14447,119563,36,24
14448,119565,45,24
14449,119567,19,16
14450,119569,3,3
14451,119571,15,11
14452,119573,1,1
14453,119579,1,1
14454,119587,2,2
14455,119597,1,1
14456,119599,2,2
14457,119619,2,2
14458,119621,3,3
14459,119627,3,3
14460,119629,27,18
14461,119635,1,1
14462,119645,1,1
14463,119649,22,19
14464,119651,18,13
14465,119653,3,2
14466,119655,423,45
14467,119657,7,7
14468,119663,4,4
14469,119667,9,8
14470,119670,14,12
14471,119672,24,18
14472,119675,1,1
14473,119677,14,12
14474,119679,6,6
14475,119681,4,4
14476,119683,5,5
14477,119685,14,13
14478,119687,7,7
14479,119689,17,15
14480,119691,6,4
14481,119693,2,2
14482,119697,6,6
14483,119701,9,8
14484,119703,3,3
14485,119705,17,12
14486,119714,16,13
14487,119754,9,9
14488,119762,2,2
14489,119770,8,7
14490,119782,24,18
14491,119796,5,4
14492,119798,8,8
14493,119800,4,3
14494,119802,14,13
14495,119804,3,2
14496,119870,1,1
14497,119874,6,6
14498,119901,8,7
14499,119904,16,15
14500,119907,11,9
14501,119929,4,4
14502,119948,38,23
14503,119954,11,10
14504,119960,1,1
14505,119964,34,22
14506,119966,57,33
14507,120076,6,6
14508,120080,1,1
14509,120084,1,1
14510,120092,2,2
14511,120102,2,2
14512,120108,4,3
14513,120110,30,21
14514,120112,21,16
14515,120114,8,7
14516,120116,3,3
14517,120118,2,2
14518,120120,3,3
14519,120122,11,10
14520,120124,1,1
14521,120126,5,5
14522,120128,7,7
14523,120130,105,37
14524,120132,150,44
14525,120134,5,5
14526,120138,392,45
14527,120142,4,4
14528,120146,2,2
14529,120200,2,2
14530,120202,16,15
14531,120210,3,3
14532,120216,5,5
14533,120222,20,16
14534,120240,3,3
14535,120246,5,5
14536,120258,4,3
14537,120270,1,1
14538,120274,12,11
14539,120276,3,3
14540,120278,18,16
14541,120282,6,4
14542,120284,12,9
14543,120290,9,8
14544,120292,22,15
14545,120294,16,14
14546,120301,19,17
14547,120311,37,23
14548,120313,3,2
14549,120315,11,8
14550,120317,8,7
14551,120323,6,6
14552,120382,3,3
14553,120384,4,4
14554,120388,6,6
14555,120390,10,9
14556,120392,153,39
14557,120396,1,1
14558,120400,5,5
14559,120410,2,2
14560,120412,26,19
14561,120420,8,8
14562,120434,2,2
14563,120438,14,12
14564,120440,13,12
14565,120442,2,1
14566,120444,2,1
14567,120446,4,4
14568,120454,2,2
14569,120458,5,4
14570,120460,1,1
14571,120462,16,11
14572,120464,7,7
14573,120466,2662,43
14574,120468,46,27
14575,120470,11,9
14576,120474,229,45
14577,120476,3,3
14578,120478,186,44
14579,120482,2,2
14580,120534,9,8
14581,120536,9,7
14582,120574,24,19
14583,120578,3,3
14584,120580,8,6
14585,120586,2,2
14586,120598,1,1
14587,120610,3,3
14588,120614,1,1
14589,120618,3,3
14590,120621,4,4
14591,120623,9,5
14592,120625,164,37
14593,120627,2,2
14594,120629,15,13
14595,120631,4,4
14596,120635,1181,45
14597,120637,313,45
14598,120639,17,14
14599,120757,4,2
14600,120759,9,8
14601,120763,2,2
14602,120765,6,6
14603,120769,8,8
14604,120771,1,1
14605,120779,6,5
14606,120781,11,10
14607,120783,99,39
14608,120799,2099,42
14609,120801,4,3
14610,120805,37,26
14611,120807,279,44
14612,120811,42,27
14613,120813,73,35
14614,120815,56,29
14615,120817,4,3
14616,120819,6,5
14617,120823,6,3
14618,120825,157,40
14619,120831,9,9
14620,120833,3,3
14621,120835,25,16
14622,120839,8,7
14623,120841,2,2
14624,120845,14,13
14625,120847,6,6
14626,120849,3,3
14627,120851,3,3
14628,120853,62,30
14629,120855,12,9
14630,120857,5,5
14631,120859,2,2
14632,120863,94,35
14633,120865,1,1
14634,120867,4,4
14635,120871,1,1
14636,120873,1,1
14637,120897,8,8
14638,120901,1,1
14639,120903,4,4
14640,120905,3,3
14641,120907,1,1
14642,120909,2,2
14643,120911,3,2
14644,120913,3,3
14645,120917,1,1
14646,120919,20,16
14647,120921,5,5
14648,120923,1,1
14649,120928,7,7
14650,120930,9,9
14651,120934,30,20
14652,120936,23,16
14653,120938,16,12
14654,120940,18,14
14655,120942,16,14
14656,120944,27,22
14657,120946,17,14
14658,120948,1,1
14659,120950,5,5
14660,120952,2,2
14661,121003,2,2
14662,121005,2,2
14663,121007,12,11
14664,121009,4,4
14665,121023,27,21
14666,121025,1,1
14667,121027,5,5
14668,121029,9,8
14669,121031,3,3
14670,121033,9,8
14671,121035,59,33
14672,121039,3,3
14673,121095,1,1
14674,121099,71,36
14675,121103,25,19
14676,121109,31,20
14677,121113,25,18
14678,121115,38,26
14679,121117,27,21
14680,121122,16,12
14681,121124,9,9
14682,121129,45,27
14683,121133,25,16
14684,121135,43,27
14685,121137,32,23
14686,121143,32,20
14687,121145,12,11
14688,121148,15,10
14689,121150,1,1
14690,121152,9,8
14691,121155,50,33
14692,121157,20,15
14693,121161,6,6
14694,121165,8,8
14695,121167,16,12
14696,121169,90,34
14697,121171,105,36
14698,121173,2,2
14699,121176,20,16
14700,121178,6,5
14701,121180,8,6
14702,121182,14,11
14703,121184,25,20
14704,121186,15,11
14705,121188,12,11
14706,121190,59,30
14707,121192,6,6
14708,121194,26,19
14709,121196,15,13
14710,121198,7,6
14711,121202,33,24
14712,121205,6,6
14713,121207,6,5
14714,121209,10,9
14715,121211,5,5
14716,121217,4,3
14717,121219,13,10
14718,121223,4,3
14719,121225,22,16
14720,121227,41,27
14721,121231,1954,45
14722,121235,52,28
14723,121237,6,6
14724,121239,8,8
14725,121243,18,16
14726,121245,12,10
14727,121247,15,14
14728,121249,7,7
14729,121251,2,2
14730,121253,71,33
14731,121255,19,16
14732,121257,5,5
14733,121259,4,3
14734,121261,11,8
14735,121263,5,5
14736,121265,11,8
14737,121267,5,4
14738,121269,23,17
14739,121271,13,9
14740,121273,4,4
14741,121277,10,8
14742,121284,20,15
14743,121286,5,5
14744,121294,6,5
14745,121298,1,1
14746,121300,6,6
14747,121302,21,17
14748,121304,2,2
14749,121306,4,3
14750,121308,42,30
14751,121310,9,8
14752,121314,30,24
14753,121316,14,11
14754,121322,3,3
14755,121328,1,1
14756,121330,30,20
14757,121354,8,7
14758,121364,5,4
14759,121366,41,24
14760,121370,35,24
14761,121372,144,43
14762,121374,126,38
14763,121378,8,8
14764,121382,14,12
14765,121409,2,2
14766,121413,30,22
14767,121419,7,7
14768,121432,3,3
14769,121444,2,2
14770,121449,11,9
14771,121451,5,5
14772,121453,28,21
14773,121457,23,17
14774,121459,4,4
14775,121461,2,2
14776,121463,8,8
14777,121467,3,3
14778,121469,12,11
14779,121471,1,1
14780,121475,5,5
14781,121477,7,7
14782,121479,2,2
14783,121481,5,5
14784,121483,37,20
14785,121485,14,11
14786,121487,4,4
14787,121489,5,5
14788,121491,9,7
14789,121493,2,2
14790,121495,4,4
14791,121537,1,1
14792,121583,17,15
14793,121586,4,4
14794,121588,2,2
14795,121596,6,6
14796,121610,1,1
14797,121612,1,1
14798,121634,1,1
14799,121679,1,1
14800,121697,1,1
14801,121699,12,11
14802,121715,6,4
14803,121733,5,5
14804,121757,1,1
14805,121763,1,1
14806,121779,8,7
14807,121781,25,19
14808,121783,6,5
14809,121785,4,3
14810,121787,17,15
14811,121790,22,15
14812,121792,11,9
14813,121794,4,4
14814,121815,1,1
14815,121817,1,1
14816,121829,1,1
14817,121841,1,1
14818,121857,2,2
14819,121859,5,4
14820,121879,3,3
14821,121919,1,1
14822,121959,3,3
14823,121981,2,2
14824,121985,2,2
14825,121995,2,2
14826,122015,2,2
14827,122023,1,1
14828,122025,1,1
14829,122027,3,3
14830,122029,11,11
14831,122031,19,15
14832,122033,3,3
14833,122037,6,6
14834,122039,12,11
14835,122041,21,15
14836,122043,10,8
14837,122048,15,11
14838,122050,15,10
14839,122060,2,2
14840,122068,1,1
14841,122082,10,8
14842,122086,2,2
14843,122090,5,4
14844,122092,9,8
14845,122094,9,8
14846,122098,1,1
14847,122102,2,2
14848,122104,43,31
14849,122127,2,2
14850,122129,23,19
14851,122131,8,7
14852,122143,3,3
14853,122147,3,1
14854,122163,4,4
14855,122205,1,1
14856,122210,4,3
14857,122230,4,4
14858,122232,2,2
14859,122234,4,4
14860,122242,8,7
14861,122246,22,17
14862,122254,9,8
14863,122260,16,13
14864,122262,8,8
14865,122266,1,1
14866,122268,6,6
14867,122270,10,9
14868,122274,1,1
14869,122276,3,2
14870,122278,12,11
14871,122280,2,2
14872,122284,8,8
14873,122288,32,20
14874,122292,20,16
14875,122296,3,3
14876,122300,28,20
14877,122304,5,5
14878,122306,7,6
14879,122308,29,22
14880,122312,1,1
14881,122317,4,4
14882,122319,4,4
14883,122323,2,2
14884,122327,4,4
14885,122329,2,2
14886,122331,4,4
14887,122333,3,3
14888,122335,29,22
14889,122337,2,2
14890,122339,3,3
14891,122345,6,6
14892,122347,7,6
14893,122349,6,6
14894,122351,8,8
14895,122357,6,6
14896,122361,1,1
14897,122379,1,1
14898,122406,5,4
14899,122413,22,20
14900,122423,14,13
14901,122425,23,18
14902,122455,6,6
14903,122458,1,1
14904,122464,10,10
14905,122466,20,16
14906,122468,11,9
14907,122470,2,2
14908,122472,2,2
14909,122474,2,2
14910,122478,5,5
14911,122488,1,1
14912,122490,15,12
14913,122495,11,10
14914,122503,2,2
14915,122509,7,7
14916,122511,12,10
14917,122513,1,1
14918,122515,6,5
14919,122517,19,16
14920,122519,7,6
14921,122521,9,7
14922,122523,7,6
14923,122525,8,8
14924,122527,12,9
14925,122531,3,3
14926,122535,1,1
14927,122543,3,3
14928,122545,7,7
14929,122555,1,1
14930,122557,1,1
14931,122559,4,4
14932,122563,3,3
14933,122565,1,1
14934,122567,2,2
14935,122569,21,13
14936,122571,1,1
14937,122573,6,6
14938,122575,8,8
14939,122593,4,4
14940,122599,1,1
14941,122625,5,5
14942,122627,1,1
14943,122641,2,2
14944,122651,2,2
14945,122657,7,5
14946,122663,8,7
14947,122665,3,3
14948,122673,1,1
14949,122681,1,1
14950,122687,3,3
14951,122691,3,3
14952,122695,6,6
14953,122699,7,6
14954,122703,1,1
14955,122711,8,7
14956,122715,2,2
14957,122719,1,1
14958,122723,1,1
14959,122727,2,2
14960,122737,3,2
14961,122739,4,4
14962,122745,1,1
14963,122752,1,1
14964,122754,3,3
14965,122758,1,1
14966,122760,3,3
14967,122762,2,2
14968,122764,7,6
14969,122766,1,1
14970,122772,3,3
14971,122774,1,1
14972,122785,6,6
14973,122789,11,7
14974,122797,2,1
14975,122801,2,2
14976,122803,3,3
14977,122805,2,2
14978,122807,3,3
14979,122809,2,2
14980,122813,5,5
14981,122817,10,10
14982,122821,2,2
14983,122876,15,12
14984,122878,13,10
14985,122880,24,17
14986,122882,12983,42
14987,122884,430,41
14988,122886,12747,45
14989,122888,179,33
14990,122890,1395,33
14991,122892,7331,45
14992,122894,31,21
14993,122896,1370,42
14994,122898,922,26
14995,122900,5806,39
14996,122902,1116,42
14997,122904,13115,35
