,movieId,rating,months_w_data
13551,116799,950,46
13552,116801,62,32
13553,116803,6,6
13554,116805,10,7
13555,116807,43,26
13556,116817,101,39
13557,116819,4,4
13558,116821,3,3
13559,116823,6225,47
13560,116831,26,19
13561,116839,56,33
13562,116841,89,30
13563,116845,32,20
13564,116847,10,8
13565,116849,52,26
13566,116851,1,1
13567,116853,31,24
13568,116855,226,45
13569,116857,35,21
13570,116859,45,30
13571,116861,18,16
13572,116887,677,46
13573,116889,9,8
13574,116891,4,3
13575,116893,71,33
13576,116895,2,2
13577,116897,1881,47
13578,116899,14,10
13579,116901,19,12
13580,116903,13,10
13581,116905,151,47
13582,116907,109,40
13583,116911,17,12
13584,116935,5,5
13585,116943,33,19
13586,116945,10,9
13587,116947,16,14
13588,116951,139,39
13589,116953,7,7
13590,116957,24,17
13591,116967,1,1
13592,116969,15,11
13593,116975,48,26
13594,116977,1057,47
13595,116979,3,3
13596,116981,3,3
13597,116985,57,29
13598,116989,51,27
13599,116991,11,11
13600,117003,2,2
13601,117017,17,14
13602,117061,6,6
13603,117065,34,25
13604,117105,1,1
13605,117107,52,29
13606,117109,181,40
13607,117115,10,10
13608,117117,12,10
13609,117119,5,5
13610,117121,35,23
13611,117123,177,44
13612,117125,10,9
13613,117127,12,9
13614,117133,21,16
13615,117136,32,22
13616,117138,16,13
13617,117140,1,1
13618,117142,13,11
13619,117146,24,17
13620,117148,10,8
13621,117152,4,4
13622,117154,9,7
13623,117156,2,2
13624,117158,4,4
13625,117160,2,2
13626,117162,8,6
13627,117166,1,1
13628,117168,1,1
13629,117172,1,1
13630,117174,1,1
13631,117176,4836,47
13632,117178,14,11
13633,117180,3,3
13634,117182,3,3
13635,117184,6,6
13636,117192,394,47
13637,117194,45,30
13638,117300,3,3
13639,117304,1,1
13640,117308,54,33
13641,117310,33,22
13642,117312,67,34
13643,117314,13,13
13644,117318,4,3
13645,117320,20,14
13646,117322,21,18
13647,117324,4,4
13648,117326,3,3
13649,117328,3,3
13650,117330,3,3
13651,117332,6,5
13652,117334,40,28
13653,117336,10,9
13654,117338,8,7
13655,117340,6,6
13656,117342,6,6
13657,117344,29,18
13658,117346,10,9
13659,117348,7,6
13660,117350,8,7
13661,117352,1,1
13662,117354,13,12
13663,117356,3,2
13664,117358,8,6
13665,117360,6,5
13666,117362,13,12
13667,117364,125,42
13668,117366,4,4
13669,117368,74,35
13670,117372,82,43
13671,117374,3,3
13672,117376,8,7
13673,117415,4,4
13674,117418,5,5
13675,117420,17,15
13676,117428,1,1
13677,117430,61,34
13678,117432,9,7
13679,117434,144,44
13680,117438,323,41
13681,117440,2,2
13682,117442,29,21
13683,117444,1077,46
13684,117446,31,22
13685,117448,6,5
13686,117450,3,3
13687,117452,3,3
13688,117454,1,1
13689,117456,80,34
13690,117464,33,24
13691,117466,522,36
13692,117470,6,6
13693,117472,3,3
13694,117474,9,8
13695,117476,5,4
13696,117478,4,3
13697,117488,19,15
13698,117494,2,2
13699,117496,3,3
13700,117498,12,9
13701,117509,1,1
13702,117511,57,25
13703,117515,15,12
13704,117517,68,39
13705,117523,1,1
13706,117525,6,6
13707,117527,6,6
13708,117529,5501,46
13709,117531,15,14
13710,117533,1783,47
13711,117535,1,1
13712,117537,6,6
13713,117539,5,5
13714,117541,1,1
13715,117543,41,24
13716,117545,152,43
13717,117547,18,14
13718,117549,217,46
13719,117551,3,3
13720,117553,5,4
13721,117555,30,24
13722,117561,1,1
13723,117570,4,4
13724,117572,11,11
13725,117574,5,5
13726,117576,8,7
13727,117578,5,5
13728,117580,5,5
13729,117582,13,12
13730,117584,2,2
13731,117586,3,3
13732,117588,12,10
13733,117590,1392,47
13734,117594,11,9
13735,117602,1,1
13736,117604,7,7
13737,117620,2,2
13738,117628,13,10
13739,117632,5,5
13740,117636,5,5
13741,117638,14,12
13742,117642,2,2
13743,117646,22,19
13744,117650,11,9
13745,117652,6,5
13746,117660,1,1
13747,117668,1,1
13748,117676,9,9
13749,117680,3,3
13750,117682,27,18
13751,117684,10,9
13752,117692,2,2
13753,117694,3,3
13754,117706,7,6
13755,117710,5,5
13756,117714,14,11
13757,117718,5,5
13758,117726,22,17
13759,117732,4,4
13760,117734,1,1
13761,117740,9,9
13762,117756,1,1
13763,117838,14,13
13764,117840,2,2
13765,117843,4,4
13766,117849,41,29
13767,117851,874,47
13768,117853,3,3
13769,117855,2,2
13770,117857,1,1
13771,117859,1,1
13772,117861,73,32
13773,117863,6,5
13774,117867,318,47
13775,117869,1,1
13776,117871,251,46
13777,117873,4,4
13778,117875,7,7
13779,117877,55,35
13780,117879,18,13
13781,117881,1039,47
13782,117883,4,4
13783,117885,25,13
13784,117887,742,47
13785,117889,1,1
13786,117891,2,2
13787,117893,96,39
13788,117895,1826,46
13789,117897,16,12
13790,117899,4,2
13791,117901,9,7
13792,117907,9,8
13793,117911,14,11
13794,117913,20,15
13795,117916,10,5
13796,117920,22,13
13797,117922,115,40
13798,117924,13,10
13799,117926,3,3
13800,117928,43,23
13801,117930,3,3
13802,117932,16,15
13803,118082,440,44
13804,118095,7,7
13805,118097,7,7
13806,118099,3,3
13807,118101,47,28
13808,118103,35,22
13809,118105,16,13
13810,118107,2,2
13811,118109,16,12
13812,118111,2,2
13813,118115,4,4
13814,118117,27,18
13815,118133,2,2
13816,118173,48,29
13817,118195,2,2
13818,118198,27,17
13819,118200,7,7
13820,118202,150,40
13821,118204,8,7
13822,118206,19,11
13823,118214,8,8
13824,118236,11,8
13825,118244,70,32
13826,118246,208,46
13827,118248,38,23
13828,118252,40,27
13829,118254,5,5
13830,118256,42,26
13831,118258,4,4
13832,118260,37,27
13833,118262,1,1
13834,118264,14,12
13835,118266,3,3
13836,118268,3,3
13837,118270,10,8
13838,118272,10,8
13839,118278,4,3
13840,118288,2,1
13841,118290,7,6
13842,118294,1,1
13843,118298,2,2
13844,118300,34,23
13845,118324,8,7
13846,118326,10,9
13847,118328,18,16
13848,118330,9,9
13849,118332,9,8
13850,118336,1,1
13851,118338,69,35
13852,118340,1,1
13853,118342,13,11
13854,118348,2,2
13855,118350,10,8
13856,118354,187,42
13857,118380,4,3
13858,118388,8,7
13859,118392,27,16
13860,118426,2,2
13861,118458,4,3
13862,118462,2,2
13863,118464,6,5
13864,118466,84,38
13865,118468,44,28
13866,118496,125,38
13867,118512,40,29
13868,118530,8,7
13869,118532,11,9
13870,118570,29,20
13871,118572,32,23
13872,118684,21,14
13873,118686,15,13
13874,118692,1,1
13875,118696,5175,46
13876,118700,874,45
13877,118702,765,46
13878,118706,167,41
13879,118710,35,28
13880,118760,141,39
13881,118762,9,7
13882,118764,8,7
13883,118766,12,9
13884,118768,5,5
13885,118776,4,3
13886,118782,10,9
13887,118784,3,3
13888,118788,3,3
13889,118790,6,6
13890,118792,12,11
13891,118796,1,1
13892,118806,1,1
13893,118808,2,2
13894,118812,1,1
13895,118814,88,37
13896,118816,3,3
13897,118820,1,1
13898,118824,4,4
13899,118826,6,5
13900,118832,7,6
13901,118834,4,4
13902,118844,2,2
13903,118846,9,9
13904,118852,2,2
13905,118854,33,22
13906,118856,8,8
13907,118862,24,17
13908,118866,23,17
13909,118872,17,10
13910,118874,3,3
13911,118876,19,13
13912,118878,4,3
13913,118880,413,46
13914,118882,9,9
13915,118884,7,7
13916,118886,1,1
13917,118888,239,45
13918,118892,9,9
13919,118894,22,16
13920,118896,407,46
13921,118898,598,45
13922,118900,1028,46
13923,118902,14,13
13924,118904,3,3
13925,118906,1,1
13926,118910,2,2
13927,118914,3,3
13928,118916,12,8
13929,118920,1,1
13930,118922,38,23
13931,118924,179,45
13932,118930,247,46
13933,118932,1,1
13934,118946,10,10
13935,118964,1,1
13936,118968,9,7
13937,118970,94,36
13938,118972,36,21
13939,118983,8,8
13940,118985,636,46
13941,118997,1094,46
13942,119065,71,31
13943,119068,154,45
13944,119080,3,2
13945,119126,17,13
13946,119135,4,4
13947,119139,87,33
13948,119141,2632,46
13949,119145,8923,46
13950,119147,7,6
13951,119149,2,2
13952,119153,161,45
13953,119155,1247,46
13954,119159,9,8
13955,119165,2,2
13956,119167,8,7
13957,119169,14,12
13958,119171,22,17
13959,119180,4,4
13960,119182,26,21
13961,119186,8,7
13962,119190,16,14
13963,119200,1,1
13964,119212,1,1
13965,119214,2,2
13966,119216,13,11
13967,119218,82,36
13968,119220,3,3
13969,119222,25,20
13970,119224,29,22
13971,119226,14,11
13972,119310,5,5
13973,119314,4,4
13974,119424,6,6
13975,119426,10,10
13976,119428,2,2
13977,119430,3,3
13978,119432,23,16
13979,119434,1,1
13980,119436,1,1
13981,119440,4,4
13982,119450,1,1
13983,119454,30,23
13984,119563,36,24
13985,119565,45,24
13986,119567,19,16
13987,119569,3,3
13988,119571,15,11
13989,119573,1,1
13990,119579,1,1
13991,119587,2,2
13992,119597,1,1
13993,119599,2,2
13994,119619,2,2
13995,119621,3,3
13996,119627,3,3
13997,119629,27,18
13998,119635,1,1
13999,119645,1,1
14000,119649,22,19
14001,119651,18,13
14002,119653,3,2
14003,119655,423,45
14004,119657,7,7
14005,119663,4,4
14006,119667,9,8
14007,119670,14,12
14008,119672,24,18
14009,119675,1,1
14010,119677,14,12
14011,119679,6,6
14012,119681,4,4
14013,119683,5,5
14014,119685,14,13
14015,119687,7,7
14016,119689,17,15
14017,119691,6,4
14018,119693,2,2
14019,119697,6,6
14020,119701,9,8
14021,119703,3,3
14022,119705,17,12
14023,119714,16,13
14024,119754,9,9
14025,119762,2,2
14026,119770,8,7
14027,119782,24,18
14028,119796,5,4
14029,119798,8,8
14030,119800,4,3
14031,119802,14,13
14032,119804,3,2
14033,119874,6,6
14034,119929,4,4
14035,119948,38,23
14036,119954,11,10
14037,119960,1,1
14038,119964,34,22
14039,119966,57,33
14040,120076,6,6
14041,120080,1,1
14042,120084,1,1
14043,120092,2,2
14044,120102,2,2
14045,120108,4,3
14046,120110,30,21
14047,120112,21,16
14048,120114,8,7
14049,120116,3,3
14050,120118,2,2
14051,120120,3,3
14052,120122,11,10
14053,120124,1,1
14054,120126,5,5
14055,120128,7,7
14056,120130,105,37
14057,120132,150,44
14058,120134,5,5
14059,120138,392,45
14060,120142,4,4
14061,120146,2,2
14062,120200,2,2
14063,120202,16,15
14064,120210,3,3
14065,120216,5,5
14066,120222,20,16
14067,120240,3,3
14068,120246,5,5
14069,120258,4,3
14070,120274,12,11
14071,120276,3,3
14072,120278,18,16
14073,120282,6,4
14074,120284,12,9
14075,120290,9,8
14076,120292,22,15
14077,120294,16,14
14078,120301,19,17
14079,120311,37,23
14080,120313,3,2
14081,120315,11,8
14082,120317,8,7
14083,120323,6,6
14084,120382,3,3
14085,120384,4,4
14086,120388,6,6
14087,120390,10,9
14088,120392,153,39
14089,120396,1,1
14090,120400,5,5
14091,120410,2,2
14092,120412,26,19
14093,120420,8,8
14094,120434,2,2
14095,120438,14,12
14096,120440,13,12
14097,120442,2,1
14098,120444,2,1
14099,120446,4,4
14100,120454,2,2
14101,120458,5,4
14102,120460,1,1
14103,120462,16,11
14104,120464,7,7
14105,120466,2662,43
14106,120468,46,27
14107,120470,11,9
14108,120474,229,45
14109,120476,3,3
14110,120478,186,44
14111,120482,2,2
14112,120534,9,8
14113,120536,9,7
14114,120574,24,19
14115,120578,3,3
14116,120580,8,6
14117,120586,2,2
14118,120598,1,1
14119,120610,3,3
14120,120614,1,1
14121,120618,3,3
14122,120621,4,4
14123,120623,9,5
14124,120625,164,37
14125,120627,2,2
14126,120629,15,13
14127,120631,4,4
14128,120635,1181,45
14129,120637,313,45
14130,120639,17,14
14131,120757,4,2
14132,120759,9,8
14133,120763,2,2
14134,120765,6,6
14135,120769,8,8
14136,120771,1,1
14137,120779,6,5
14138,120781,11,10
14139,120783,99,39
14140,120799,2099,42
14141,120801,4,3
14142,120805,37,26
14143,120807,279,44
14144,120811,42,27
14145,120813,73,35
14146,120815,56,29
14147,120817,4,3
14148,120819,6,5
14149,120823,6,3
14150,120825,157,40
14151,120831,9,9
14152,120833,3,3
14153,120835,25,16
14154,120839,8,7
14155,120841,2,2
14156,120845,14,13
14157,120847,6,6
14158,120849,3,3
14159,120851,3,3
14160,120853,62,30
14161,120855,12,9
14162,120857,5,5
14163,120859,2,2
14164,120863,94,35
14165,120865,1,1
14166,120867,4,4
14167,120871,1,1
14168,120873,1,1
14169,120901,1,1
14170,120903,4,4
14171,120905,3,3
14172,120907,1,1
14173,120909,2,2
14174,120911,3,2
14175,120913,3,3
14176,120917,1,1
14177,120919,20,16
14178,120921,5,5
14179,120923,1,1
14180,120928,7,7
14181,120930,9,9
14182,120934,30,20
14183,120936,23,16
14184,120938,16,12
14185,120940,18,14
14186,120942,16,14
14187,120944,27,22
14188,120946,17,14
14189,120948,1,1
14190,120950,5,5
14191,120952,2,2
14192,121003,2,2
14193,121005,2,2
14194,121007,12,11
14195,121009,4,4
14196,121023,27,21
14197,121025,1,1
14198,121027,5,5
14199,121029,9,8
14200,121031,3,3
14201,121033,9,8
14202,121035,59,33
14203,121039,3,3
14204,121095,1,1
14205,121099,71,36
14206,121103,25,19
14207,121109,31,20
14208,121113,25,18
14209,121115,38,26
14210,121117,27,21
14211,121122,16,12
14212,121124,9,9
14213,121129,45,27
14214,121133,25,16
14215,121135,43,27
14216,121137,32,23
14217,121143,32,20
14218,121145,12,11
14219,121148,15,10
14220,121150,1,1
14221,121152,9,8
14222,121155,50,33
14223,121157,20,15
14224,121161,6,6
14225,121165,8,8
14226,121167,16,12
14227,121169,90,34
14228,121171,105,36
14229,121173,2,2
14230,121176,20,16
14231,121178,6,5
14232,121180,8,6
14233,121182,14,11
14234,121184,25,20
14235,121186,15,11
14236,121188,12,11
14237,121190,59,30
14238,121192,6,6
14239,121194,26,19
14240,121196,15,13
14241,121198,7,6
14242,121202,33,24
14243,121205,6,6
14244,121207,6,5
14245,121209,10,9
14246,121211,5,5
14247,121217,4,3
14248,121219,13,10
14249,121223,4,3
14250,121225,22,16
14251,121227,41,27
14252,121231,1954,45
14253,121235,52,28
14254,121237,6,6
14255,121239,8,8
14256,121243,18,16
14257,121245,12,10
14258,121247,15,14
14259,121249,7,7
14260,121251,2,2
14261,121253,71,33
14262,121255,19,16
14263,121257,5,5
14264,121259,4,3
14265,121261,11,8
14266,121263,5,5
14267,121265,11,8
14268,121267,5,4
14269,121269,23,17
14270,121271,13,9
14271,121273,4,4
14272,121277,10,8
14273,121284,20,15
14274,121286,5,5
14275,121294,6,5
14276,121300,6,6
14277,121302,21,17
14278,121304,2,2
14279,121306,4,3
14280,121308,42,30
14281,121310,9,8
14282,121314,30,24
14283,121316,14,11
14284,121322,3,3
14285,121328,1,1
14286,121330,30,20
14287,121354,8,7
14288,121364,5,4
14289,121366,41,24
14290,121370,35,24
14291,121372,144,43
14292,121374,126,38
14293,121378,8,8
14294,121382,14,12
14295,121409,2,2
14296,121413,30,22
14297,121419,7,7
14298,121432,3,3
14299,121444,2,2
14300,121449,11,9
14301,121451,5,5
14302,121453,28,21
14303,121457,23,17
14304,121459,4,4
14305,121461,2,2
14306,121463,8,8
14307,121467,3,3
14308,121469,12,11
14309,121471,1,1
14310,121475,5,5
14311,121477,7,7
14312,121479,2,2
14313,121481,5,5
14314,121483,37,20
14315,121485,14,11
14316,121487,4,4
14317,121489,5,5
14318,121491,9,7
14319,121493,2,2
14320,121495,4,4
14321,121537,1,1
14322,121583,17,15
14323,121586,4,4
14324,121588,2,2
14325,121596,6,6
14326,121610,1,1
14327,121612,1,1
14328,121634,1,1
14329,121679,1,1
14330,121697,1,1
14331,121699,12,11
14332,121715,6,4
14333,121733,5,5
14334,121757,1,1
14335,121763,1,1
14336,121779,8,7
14337,121781,25,19
14338,121783,6,5
14339,121785,4,3
14340,121787,17,15
14341,121790,22,15
14342,121792,11,9
14343,121794,4,4
14344,121815,1,1
14345,121817,1,1
14346,121829,1,1
14347,121841,1,1
14348,121857,2,2
14349,121859,5,4
14350,121879,3,3
14351,121919,1,1
14352,121959,3,3
14353,121981,2,2
14354,121985,2,2
14355,121995,2,2
14356,122015,2,2
14357,122023,1,1
14358,122025,1,1
14359,122027,3,3
14360,122029,11,11
14361,122031,19,15
14362,122033,3,3
14363,122037,6,6
14364,122039,12,11
14365,122041,21,15
14366,122043,10,8
14367,122048,15,11
14368,122050,15,10
14369,122060,2,2
14370,122068,1,1
14371,122082,10,8
14372,122086,2,2
14373,122090,5,4
14374,122092,9,8
14375,122094,9,8
14376,122098,1,1
14377,122102,2,2
14378,122104,43,31
14379,122127,2,2
14380,122129,23,19
14381,122131,8,7
14382,122143,3,3
14383,122147,3,1
14384,122163,4,4
14385,122205,1,1
14386,122210,4,3
14387,122230,4,4
14388,122232,2,2
14389,122234,4,4
14390,122242,8,7
14391,122246,22,17
14392,122254,9,8
14393,122260,16,13
14394,122262,8,8
14395,122266,1,1
14396,122268,6,6
14397,122270,10,9
14398,122274,1,1
14399,122276,3,2
14400,122278,12,11
14401,122280,2,2
14402,122284,8,8
14403,122288,32,20
14404,122292,20,16
14405,122296,3,3
14406,122300,28,20
14407,122304,5,5
14408,122306,7,6
14409,122308,29,22
14410,122312,1,1
14411,122317,4,4
14412,122319,4,4
14413,122323,2,2
14414,122327,4,4
14415,122329,2,2
14416,122331,4,4
14417,122333,3,3
14418,122335,29,22
14419,122337,2,2
14420,122339,3,3
14421,122345,6,6
14422,122347,7,6
14423,122349,6,6
14424,122351,8,8
14425,122357,6,6
14426,122361,1,1
14427,122379,1,1
14428,122406,5,4
14429,122413,22,20
14430,122423,14,13
14431,122425,23,18
14432,122455,6,6
14433,122458,1,1
14434,122464,10,10
14435,122466,20,16
14436,122468,11,9
14437,122470,2,2
14438,122472,2,2
14439,122474,2,2
14440,122478,5,5
14441,122488,1,1
14442,122490,15,12
14443,122495,11,10
14444,122503,2,2
14445,122509,7,7
14446,122511,12,10
14447,122513,1,1
14448,122515,6,5
14449,122517,19,16
14450,122519,7,6
14451,122521,9,7
14452,122523,7,6
14453,122525,8,8
14454,122527,12,9
14455,122535,1,1
14456,122543,3,3
14457,122545,7,7
14458,122557,1,1
14459,122559,4,4
14460,122563,3,3
14461,122565,1,1
14462,122567,2,2
14463,122569,21,13
14464,122571,1,1
14465,122573,6,6
14466,122575,8,8
14467,122593,4,4
14468,122599,1,1
14469,122625,5,5
14470,122627,1,1
14471,122641,2,2
14472,122651,2,2
14473,122657,7,5
14474,122663,8,7
14475,122665,3,3
14476,122673,1,1
14477,122681,1,1
14478,122687,3,3
14479,122691,3,3
14480,122695,6,6
14481,122699,7,6
14482,122703,1,1
14483,122711,8,7
14484,122715,2,2
14485,122719,1,1
14486,122723,1,1
14487,122727,2,2
14488,122737,3,2
14489,122739,4,4
14490,122745,1,1
14491,122752,1,1
14492,122754,3,3
14493,122758,1,1
14494,122760,3,3
14495,122762,2,2
14496,122766,1,1
14497,122772,3,3
14498,122774,1,1
14499,122785,6,6
14500,122789,11,7
14501,122797,2,1
14502,122801,2,2
14503,122803,3,3
14504,122807,3,3
14505,122809,2,2
14506,122813,5,5
14507,122817,10,10
14508,122821,2,2
14509,122876,15,12
14510,122878,13,10
14511,122880,24,17
14512,122882,12983,42
14513,122884,430,41
14514,122886,12747,45
14515,122888,179,33
14516,122890,1395,33
14517,122892,7331,45
14518,122894,31,21
14519,122896,1370,42
14520,122898,922,26
14521,122900,5806,39
14522,122902,1116,42
14523,122904,13115,35
14524,122906,1853,17
14525,122910,17,16
14526,122912,2668,34
14527,122916,3410,34
14528,122918,4942,34
14529,122920,5547,43
14530,122922,5178,30
14531,122924,2704,38
14532,122926,2662,32
14533,122928,2,2
14534,122932,21,15
14535,122934,8,8
14536,122938,4,4
14537,122940,86,39
14538,122942,9,8
14539,122946,14,11
14540,122948,34,23
14541,122958,1,1
14542,122974,5,4
14543,122976,1,1
14544,123018,3,3
14545,123046,1,1
14546,123065,1,1
14547,123079,1,1
14548,123085,9,9
14549,123091,4,4
14550,123093,12,12
14551,123095,1,1
14552,123097,4,4
14553,123103,6,5
14554,123109,7,6
14555,123111,2,2
14556,123119,6,6
14557,123121,16,13
14558,123161,8,8
14559,123163,7,7
14560,123165,8,6
14561,123172,3,3
14562,123174,12,9
14563,123176,3,3
14564,123180,26,14
14565,123184,1,1
14566,123188,6,5
14567,123190,5,4
14568,123192,25,20
14569,123194,5,4
14570,123196,12,8
14571,123200,61,34
14572,123202,2,2
14573,123210,2,2
14574,123223,5,5
14575,123225,7,7
14576,123227,1,1
14577,123256,3,3
14578,123284,1,1
14579,123288,93,35
14580,123306,4,4
14581,123308,5,4
14582,123310,7,7
14583,123314,7,6
14584,123318,3,3
14585,123320,1,1
14586,123353,15,14
14587,123357,8,7
14588,123359,9,9
14589,123361,5,4
14590,123391,1,1
14591,123397,1,1
14592,123415,1,1
14593,123421,2,2
14594,123423,9,8
14595,123427,3,3
14596,123429,7,7
14597,123435,3,3
14598,123437,1,1
14599,123439,1,1
14600,123449,3,3
14601,123451,1,1
14602,123453,2,2
14603,123455,1,1
14604,123457,1,1
14605,123459,4,4
14606,123465,4,4
14607,123467,12,10
14608,123471,5,5
14609,123477,21,14
14610,123485,1,1
14611,123487,2,2
14612,123489,1,1
14613,123493,18,18
14614,123495,3,3
14615,123497,13,11
14616,123499,13,10
14617,123530,4,3
14618,123553,9,7
14619,123555,5,5
14620,123563,2,2
14621,123567,6,6
14622,123569,1,1
14623,123571,53,26
14624,123573,6,6
14625,123577,5,3
14626,123585,4,3
14627,123587,1,1
14628,123589,33,18
14629,123645,3,3
14630,123653,3,3
14631,123655,11,11
14632,123665,1,1
14633,123675,3,3
14634,123681,5,5
14635,123683,3,3
14636,123723,5,4
14637,123727,2,2
14638,123735,7,7
14639,123743,1,1
14640,123747,1,1
14641,123783,1,1
14642,123785,7,7
14643,123818,2,2
14644,123848,1,1
14645,123850,1,1
14646,123876,2,2
14647,123878,1,1
14648,123882,1,1
14649,123935,10,9
14650,123939,8,7
14651,123943,10,8
14652,123947,155,42
14653,123949,3,3
14654,123959,1,1
14655,123985,2,2
14656,124059,4,4
14657,124063,1,1
14658,124077,1,1
14659,124111,1,1
14660,124125,5,4
14661,124129,1,1
14662,124131,29,21
14663,124139,1,1
14664,124145,9,9
14665,124149,1,1
14666,124151,3,3
14667,124153,1,1
14668,124166,3,2
14669,124168,5,5
14670,124170,4,4
14671,124176,1,1
14672,124235,5,5
14673,124243,1,1
14674,124271,3,3
14675,124273,25,22
14676,124279,4,4
14677,124281,1,1
14678,124287,3,3
14679,124300,18,13
14680,124302,3,3
14681,124306,3,2
14682,124322,1,1
14683,124324,1,1
14684,124328,1,1
14685,124332,11,10
14686,124334,4,4
14687,124336,1,1
14688,124342,7,7
14689,124344,2,2
14690,124346,2,2
14691,124348,10,8
14692,124350,3,3
14693,124356,7,6
14694,124382,2,2
14695,124390,1,1
14696,124400,1,1
14697,124404,5,4
14698,124440,2,2
14699,124442,14,11
14700,124448,1,1
14701,124456,3,3
14702,124464,3,3
14703,124488,5,5
14704,124496,2,2
14705,124509,2,2
14706,124513,1,1
14707,124521,6,6
14708,124529,3,2
14709,124535,4,4
14710,124539,1,1
14711,124544,5,5
14712,124550,7,5
14713,124552,2,2
14714,124558,1,1
14715,124560,3,2
14716,124562,6,6
14717,124564,1,1
14718,124571,1,1
14719,124577,3,3
14720,124581,1,1
14721,124587,2,2
14722,124599,2,2
14723,124601,2,2
14724,124623,1,1
14725,124629,2,2
14726,124637,1,1
14727,124645,2,2
14728,124647,4,4
14729,124649,2,2
14730,124651,6,6
14731,124691,11,11
14732,124699,1,1
14733,124705,3,3
14734,124717,1,1
14735,124721,1,1
14736,124727,3,3
14737,124757,4,4
14738,124771,5,5
14739,124773,2,2
14740,124781,1,1
14741,124783,3,3
14742,124797,2,2
14743,124799,2,2
14744,124805,2,2
14745,124807,1,1
14746,124813,2,2
14747,124823,1,1
14748,124825,4,4
14749,124837,9,8
14750,124839,3,3
14751,124851,11,10
14752,124857,5,5
14753,124859,250,43
14754,124861,32,24
14755,124865,2,2
14756,124867,148,44
14757,124869,12,11
14758,124871,3,3
14759,124887,3,3
14760,124889,5,5
14761,124901,20,16
14762,124903,1,1
14763,124921,3,3
14764,124923,2,2
14765,124927,5,5
14766,124935,1,1
14767,124937,1,1
14768,124955,2,2
14769,124957,3,3
14770,124963,2,2
14771,124975,3,3
14772,124977,2,2
14773,124983,1,1
14774,124991,5,5
14775,124993,5,5
14776,125013,1,1
14777,125019,1,1
14778,125025,1,1
14779,125045,6,6
14780,125051,2,2
14781,125071,2,2
14782,125077,15,12
14783,125085,6,6
14784,125087,1,1
14785,125107,1,1
14786,125125,2,2
14787,125133,2,2
14788,125135,3,3
14789,125139,1,1
14790,125141,2,2
14791,125155,10,9
14792,125159,1,1
14793,125173,4,4
14794,125183,5,5
14795,125199,1,1
14796,125209,1,1
14797,125215,1,1
14798,125231,9,8
14799,125233,4,4
14800,125235,1,1
14801,125249,1,1
14802,125253,1,1
14803,125255,2,2
14804,125261,1,1
14805,125269,3,2
14806,125275,6,6
14807,125287,3,3
14808,125289,3,3
14809,125291,1,1
14810,125297,4,3
14811,125307,1,1
14812,125309,2,2
14813,125313,6,5
14814,125335,1,1
14815,125339,9,9
14816,125347,4,4
14817,125349,1,1
14818,125351,1,1
14819,125365,4,4
14820,125367,1,1
14821,125369,1,1
14822,125371,1,1
14823,125373,2,2
14824,125381,2,2
14825,125383,1,1
14826,125385,2,2
14827,125403,2,2
14828,125409,1,1
14829,125413,4,4
14830,125415,2,2
14831,125419,1,1
14832,125421,1,1
14833,125425,1,1
14834,125429,3,3
14835,125431,3,2
14836,125435,2,2
14837,125439,3,3
14838,125453,2,2
14839,125473,3,3
14840,125477,2,2
14841,125481,5,5
14842,125493,1,1
14843,125497,9,8
14844,125501,1,1
14845,125505,3,3
14846,125509,2,2
14847,125511,3,2
14848,125525,3,3
14849,125527,2,2
14850,125533,7,7
14851,125535,12,12
14852,125537,37,24
14853,125539,1,1
14854,125541,8,7
14855,125543,18,11
14856,125545,29,22
14857,125559,1,1
14858,125563,2,2
14859,125565,18,15
14860,125569,9,8
14861,125628,11,10
14862,125630,12,7
14863,125634,4,4
14864,125638,1,1
14865,125640,5,4
14866,125654,9,7
14867,125656,3,3
14868,125658,4,4
14869,125661,32,15
14870,125698,5,4
14871,125700,2,2
14872,125704,6,5
14873,125768,1,1
14874,125770,5,5
14875,125782,5,5
14876,125786,13,10
14877,125795,2,2
14878,125866,2,2
14879,125868,3,3
14880,125870,1,1
14881,125872,5,4
14882,125874,35,22
14883,125876,1,1
14884,125878,8,7
14885,125904,5,5
14886,125906,16,14
14887,125908,3,3
14888,125910,3,2
14889,125912,22,19
14890,125914,368,45
14891,125916,1393,45
14892,125918,28,21
14893,125920,3,3
14894,125922,8,7
14895,125924,7,6
14896,125926,85,39
14897,125930,3,3
14898,125938,7,6
14899,125942,4,4
14900,125952,10,9
14901,125962,4,4
14902,125964,1,1
14903,125970,148,42
14904,125972,111,37
14905,125974,93,39
14906,125980,4,3
14907,125990,1,1
14908,126000,3,3
14909,126008,45,20
14910,126010,4,4
14911,126014,1,1
14912,126018,8,8
14913,126020,21,17
14914,126022,6,6
14915,126028,5,5
14916,126030,4,4
14917,126036,21,18
14918,126042,11,10
14919,126044,4,4
14920,126046,7,7
14921,126056,5,5
14922,126062,2,2
14923,126068,6,6
14924,126070,9,7
14925,126072,35,25
14926,126076,11,11
14927,126082,4,4
14928,126084,46,26
14929,126086,20,14
14930,126096,6,6
14931,126098,5,4
14932,126100,3,3
14933,126104,3,3
14934,126108,5,3
14935,126112,1,1
14936,126120,10,9
14937,126128,1,1
14938,126130,2,2
14939,126132,2,2
14940,126134,6,6
14941,126136,2,2
14942,126138,9,8
14943,126140,4,4
14944,126144,2,2
