movieId,title,release,title_lower,new_title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western
129007,Organ,1996.0,organ,organ,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
129009,"Getting Go, the Go Doc Project",2013.0,"getting go, the go doc project",the go doc project getting go,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129011,Eddie Izzard: Glorious,1997.0,eddie izzard: glorious,eddie izzard: glorious,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129013,Eddie Izzard: Circle,2002.0,eddie izzard: circle,eddie izzard: circle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129015,Secrets of Eden,2012.0,secrets of eden,secrets of eden,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
129017,The Man in the Orange Jacket,2014.0,the man in the orange jacket,the man in the orange jacket,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
129021,Perez.,2014.0,perez.,perez.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
129030,The Coven,2015.0,the coven,the coven,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
129032,Sense & Sensibility,2008.0,sense & sensibility,sense & sensibility,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129034,Serving Life,2011.0,serving life,serving life,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129064,Joanna,2013.0,joanna,joanna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129066,Our Curse,2014.0,our curse,our curse,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129068,Banklady,2013.0,banklady,banklady,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
129076,What Other Couples Do,2013.0,what other couples do,what other couples do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129078,Tokyo Fiancée,2015.0,tokyo fiancée,tokyo fiancée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129080,La montaña rusa,2012.0,la montaña rusa,la montaña rusa,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
129183,The Song,2014.0,the song,the song,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129189,The Sea That Thinks,2000.0,the sea that thinks,the sea that thinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129193,Memphis,2013.0,memphis,memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129195,Cinderella,2011.0,cinderella,cinderella,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129197,Thicker than Water,2005.0,thicker than water,thicker than water,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129199,How to Fall in Love,2012.0,how to fall in love,how to fall in love,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
129201,The Time Being,2012.0,the time being,the time being,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129227,Out of Nature,2014.0,out of nature,out of nature,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129229,Northmen - A Viking Saga,2014.0,northmen - a viking saga,northmen - a viking saga,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129231,Reflections,2008.0,reflections,reflections,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
129233,Believe Me,2014.0,believe me,believe me,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129235,Les Invisibles,2012.0,les invisibles,les invisibles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129243,Afstiros katallilo,2008.0,afstiros katallilo,afstiros katallilo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129248,Exhibition,2013.0,exhibition,exhibition,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129250,Superfast!,2015.0,superfast!,superfast!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129256,Le cousin,1998.0,le cousin,le cousin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129285,"Do-Deca-Pentathlon, The",2012.0,"do-deca-pentathlon, the",the do-deca-pentathlon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129287,Prototype,2009.0,prototype,prototype,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
129289,Adios Carmen,2013.0,adios carmen,adios carmen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129291,Zero,2012.0,zero,zero,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129293,Bandaged,2009.0,bandaged,bandaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129295,A Gun for Jennifer,1997.0,a gun for jennifer,a gun for jennifer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
129297,Vampire Killer Barbys,1996.0,vampire killer barbys,vampire killer barbys,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129299,Effie Gray,2014.0,effie gray,effie gray,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129301,Grigris,2013.0,grigris,grigris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129303,Camp,2013.0,camp,camp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129305,Pretty Things,2001.0,pretty things,pretty things,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129307,Wu yen,2001.0,wu yen,wu yen,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
129309,Sexual Predator,2001.0,sexual predator,sexual predator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129311,Broken Bridges,2006.0,broken bridges,broken bridges,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129313,Reality,2014.0,reality,reality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129333,Julia,2014.0,julia,julia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
129335,A Summer in La Goulette,1996.0,a summer in la goulette,a summer in la goulette,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129340,"Norte, the End of History",2013.0,"norte, the end of history",the end of history norte,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129342,Han Gong-ju,2013.0,han gong-ju,han gong-ju,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129344,Hysteria: The Def Leppard Story,2001.0,hysteria: the def leppard story,hysteria: the def leppard story,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129346,"Package, The",2012.0,"package, the",the package,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129348,A Short History of Decay,2014.0,a short history of decay,a short history of decay,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129350,Hansel & Gretel Get Baked,2013.0,hansel & gretel get baked,hansel & gretel get baked,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
129352,Freeheld,2007.0,freeheld,freeheld,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129354,Focus,2015.0,focus,focus,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
129358,The Gamers,2002.0,the gamers,the gamers,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
129360,Garage Sale Mystery,2013.0,garage sale mystery,garage sale mystery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129362,Merchants of Doubt,2014.0,merchants of doubt,merchants of doubt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129364,Every Thing Will Be Fine,2015.0,every thing will be fine,every thing will be fine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129366,The Adopted,2011.0,the adopted,the adopted,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129368,History of Fear,2014.0,history of fear,history of fear,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
129370,"SpongeBob Movie: Sponge Out of Water, The",2015.0,"spongebob movie: sponge out of water, the",the spongebob movie: sponge out of water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
129372,Demonic,2015.0,demonic,demonic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
129393,In God We Teach,2011.0,in god we teach,in god we teach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129397,Marvel One-Shot: Item 47,2012.0,marvel one-shot: item 47,marvel one-shot: item 47,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
129401,Kevin Smith: Sold Out - A Threevening with Kevin Smith,2008.0,kevin smith: sold out - a threevening with kevin smith,kevin smith: sold out - a threevening with kevin smith,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
129405,Tomie: Unlimited,2011.0,tomie: unlimited,tomie: unlimited,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129407,Male Domination,2009.0,male domination,male domination,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129409,Foon,2005.0,foon,foon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129415,The Magic Flute,2006.0,the magic flute,the magic flute,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
129428,The Second Best Exotic Marigold Hotel,2015.0,the second best exotic marigold hotel,the second best exotic marigold hotel,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129435,Piggy,2012.0,piggy,piggy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129437,Ugly,2013.0,ugly,ugly,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
129439,Personal Tailor,2013.0,personal tailor,personal tailor,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129441,Hank and Asha,2013.0,hank and asha,hank and asha,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
129443,Thank You a Lot,2014.0,thank you a lot,thank you a lot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129447,Legalese,1998.0,legalese,legalese,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
129451,Ingenious,2009.0,ingenious,ingenious,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
129454,JFK: The Smoking Gun,2013.0,jfk: the smoking gun,jfk: the smoking gun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129456,The Legend of Bloody Jack,2007.0,the legend of bloody jack,the legend of bloody jack,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129474,Bachelor Party Vegas,2006.0,bachelor party vegas,bachelor party vegas,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129510,Vuonna 85,2013.0,vuonna 85,vuonna 85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129512,Teen Spirit,2007.0,teen spirit,teen spirit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129514,George Carlin: It's Bad for Ya!,2008.0,george carlin: it's bad for ya!,george carlin: it's bad for ya!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129518,Forgive Me,2006.0,forgive me,forgive me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129520,Papa,2005.0,papa,papa,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129522,Letters from a Killer,1998.0,letters from a killer,letters from a killer,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
129524,Je m'appelle Elisabeth,2006.0,je m'appelle elisabeth,je m'appelle elisabeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129526,The Color of Milk,2004.0,the color of milk,the color of milk,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129528,Repatriation,2006.0,repatriation,repatriation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129530,Slingshot Hip Hop,2008.0,slingshot hip hop,slingshot hip hop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129532,Island,2011.0,island,island,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
129534,Parked,2010.0,parked,parked,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129644,Jimi Hendrix: Hear My Train A Comin',2013.0,jimi hendrix: hear my train a comin',jimi hendrix: hear my train a comin',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129653,Ismael,2013.0,ismael,ismael,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129657,Tracers,2015.0,tracers,tracers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129659,"McFarland, USA",2015.0,"mcfarland, usa",usa mcfarland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129667,We Always Lie to Strangers,2013.0,we always lie to strangers,we always lie to strangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129669,Kids for Cash,2014.0,kids for cash,kids for cash,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
129671,Bomber,2009.0,bomber,bomber,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129673,Missionary,2013.0,missionary,missionary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
129675,Wolf Totem,2015.0,wolf totem,wolf totem,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129703,The Forgotten Woman,2008.0,the forgotten woman,the forgotten woman,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129707,The Lazarus Effect,2015.0,the lazarus effect,the lazarus effect,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
129711,Too Many Ways to Be No. 1,1997.0,too many ways to be no. 1,too many ways to be no. 1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129715,Los Flamencos,2013.0,los flamencos,los flamencos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129717,My Best Friend's Wife,1998.0,my best friend's wife,my best friend's wife,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129719,Così è la vita,1998.0,così è la vita,così è la vita,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129721,Chiedimi se sono felice,2000.0,chiedimi se sono felice,chiedimi se sono felice,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129723,Cose da pazzi,2005.0,cose da pazzi,cose da pazzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129737,Unfinished Business,2015.0,unfinished business,unfinished business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129739,Bogowie,2014.0,bogowie,bogowie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129741,Mutantes,2009.0,mutantes,mutantes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129749,The Connection,2014.0,the connection,the connection,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
129771,Jacky in the Kingdom of Women (Jacky au royaume des filles),2014.0,jacky in the kingdom of women (jacky au royaume des filles),jacky in the kingdom of women (jacky au royaume des filles),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129773,Soulless,2012.0,soulless,soulless,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129775,Arc,2006.0,arc,arc,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
129777,Chronic Town,2010.0,chronic town,chronic town,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
129779,Ghost in the Shell Arise - Border 1: Ghost Pain,2013.0,ghost in the shell arise - border 1: ghost pain,ghost in the shell arise - border 1: ghost pain,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129781,About Alex,2014.0,about alex,about alex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129786,Dhobi Ghat,2011.0,dhobi ghat,dhobi ghat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129788,Raanjhanaa,2013.0,raanjhanaa,raanjhanaa,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129812,New Scenes from America,2002.0,new scenes from america,new scenes from america,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129818,Whitey: United States of America v. James J. Bulger,2014.0,whitey: united states of america v. james j. bulger,whitey: united states of america v. james j. bulger,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
129820,Spare Parts,2015.0,spare parts,spare parts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129822,Bikes vs Cars,2015.0,bikes vs cars,bikes vs cars,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129826,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015.0,lego dc comics super heroes: justice league vs. bizarro league,lego dc comics super heroes: justice league vs. bizarro league,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129828,Lotte and the Moonstone Secret,2011.0,lotte and the moonstone secret,lotte and the moonstone secret,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129830,Animals United,2011.0,animals united,animals united,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
129832,Impy's Wonderland,2008.0,impy's wonderland,impy's wonderland,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
129834,Tom and Jerry: The Lost Dragon,2014.0,tom and jerry: the lost dragon,tom and jerry: the lost dragon,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
129838,Capturing Mary,2007.0,capturing mary,capturing mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129841,Floating Skyscrapers,2014.0,floating skyscrapers,floating skyscrapers,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129843,Plastic Paradise: The Great Pacific Garbage Patch,2013.0,plastic paradise: the great pacific garbage patch,plastic paradise: the great pacific garbage patch,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129845,Falcon Rising,2014.0,falcon rising,falcon rising,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129853,To Write Love on Her Arms,2015.0,to write love on her arms,to write love on her arms,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129855,Lights Out,2010.0,lights out,lights out,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
129857,Bright Days Ahead,2013.0,bright days ahead,bright days ahead,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129859,Mardock Scramble: The Second Combustion,2011.0,mardock scramble: the second combustion,mardock scramble: the second combustion,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129889,Papusza,2013.0,papusza,papusza,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129905,The Floating Castle,2012.0,the floating castle,the floating castle,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129907,Familiar Ground,2011.0,familiar ground,familiar ground,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129909,Club Sandwich,2013.0,club sandwich,club sandwich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129911,Playing,2007.0,playing,playing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129913,Rings,2005.0,rings,rings,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
129915,Butterflies Have No Memories,2009.0,butterflies have no memories,butterflies have no memories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129921,Bestiaire,2012.0,bestiaire,bestiaire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129923,Carcasses,2009.0,carcasses,carcasses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129925,El Escarabajo de Oro,2014.0,el escarabajo de oro,el escarabajo de oro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129927,Independencia,2009.0,independencia,independencia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129929,Autohystoria,2007.0,autohystoria,autohystoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129931,La Morte Rouge,2006.0,la morte rouge,la morte rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129933,Sacro GRA,2013.0,sacro gra,sacro gra,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129935,Gimme the Loot,2013.0,gimme the loot,gimme the loot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129937,Run All Night,2015.0,run all night,run all night,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
129939,Event 15,2013.0,event 15,event 15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
129943,Asthma,2014.0,asthma,asthma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129945,Refuge,2012.0,refuge,refuge,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
129949,Assassin,2015.0,assassin,assassin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
129951,Rich Hill,2014.0,rich hill,rich hill,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129958,Our Vinyl Weighs a Ton: This Is Stones Throw Records,2013.0,our vinyl weighs a ton: this is stones throw records,our vinyl weighs a ton: this is stones throw records,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130034,Stand by Me Doraemon,2014.0,stand by me doraemon,stand by me doraemon,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
130036,Saints and Soldiers: The Void,2014.0,saints and soldiers: the void,saints and soldiers: the void,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130038,Little Deaths,2011.0,little deaths,little deaths,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130042,Found,2012.0,found,found,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
130044,Late Phases,2014.0,late phases,late phases,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
130046,Thanatomorphose,2012.0,thanatomorphose,thanatomorphose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130050,Digging Up the Marrow,2014.0,digging up the marrow,digging up the marrow,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
130052,Clown,2014.0,clown,clown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
130054,Pauline détective,2012.0,pauline détective,pauline détective,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130056,Kingdom of Shadows,2015.0,kingdom of shadows,kingdom of shadows,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130058,Des roses en hiver,2014.0,des roses en hiver,des roses en hiver,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130060,Des fleurs pour Algernon,2006.0,des fleurs pour algernon,des fleurs pour algernon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130062,Darling,2007.0,darling,darling,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130064,Memory Lane,2010.0,memory lane,memory lane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130066,Camille Rewinds,2012.0,camille rewinds,camille rewinds,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
130069,Road Hard,2015.0,road hard,road hard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130071,Nymph,2014.0,nymph,nymph,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
130073,Cinderella,2015.0,cinderella,cinderella,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
130075,Frozen Fever,2015.0,frozen fever,frozen fever,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130077,Lost for Life,2013.0,lost for life,lost for life,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
130079,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,2014.0,enquiring minds: the untold story of the man behind the national enquirer,enquiring minds: the untold story of the man behind the national enquirer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130081,Our Summer in Provence,2014.0,our summer in provence,our summer in provence,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
130083,Kidnapping Mr. Heineken,2015.0,kidnapping mr. heineken,kidnapping mr. heineken,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
130085,The Drop Box,2014.0,the drop box,the drop box,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130087,The Cobbler,2015.0,the cobbler,the cobbler,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
130089,Crazy Beautiful You,2015.0,crazy beautiful you,crazy beautiful you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130099,Babe Ruth,1998.0,babe ruth,babe ruth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130103,Blue Collar Comedy Tour: One for the Road,2006.0,blue collar comedy tour: one for the road,blue collar comedy tour: one for the road,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130105,Blue Collar Comedy: The Next Generation,2007.0,blue collar comedy: the next generation,blue collar comedy: the next generation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130114,Do Me a Favor,1997.0,do me a favor,do me a favor,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
130116,Dead End,2012.0,dead end,dead end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130118,A Little Thing Called Murder,2006.0,a little thing called murder,a little thing called murder,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
130144,Les grandes chaleurs,2009.0,les grandes chaleurs,les grandes chaleurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130146,Heat Wave,2011.0,heat wave,heat wave,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130163,Angel's Fall,2005.0,angel's fall,angel's fall,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130173,Jailbait!,2000.0,jailbait!,jailbait!,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
130176,Jailbait,2004.0,jailbait,jailbait,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130194,My Teacher's Wife,1999.0,my teacher's wife,my teacher's wife,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130196,The Neighbors,2012.0,the neighbors,the neighbors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130219,The Dark Knight,2011.0,the dark knight,the dark knight,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
130231,Standoff,1998.0,standoff,standoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130233,Take Care,2014.0,take care,take care,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
130235,With or Without You,1999.0,with or without you,with or without you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130247,That Gal... Who Was in That Thing: That Guy 2,2015.0,that gal... who was in that thing: that guy 2,that gal... who was in that thing: that guy 2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130259,The Discoverers,2014.0,the discoverers,the discoverers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130269,The Hollow,2004.0,the hollow,the hollow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130271,Don't Let Him In,2011.0,don't let him in,don't let him in,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
130275,The Life and Mind of Mark DeFriest,2014.0,the life and mind of mark defriest,the life and mind of mark defriest,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
130290,Hotel,2013.0,hotel,hotel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130292,Alphabet,2013.0,alphabet,alphabet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130294,Drevo,2014.0,drevo,drevo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130296,A Fight For,2014.0,a fight for,a fight for,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130298,Pot v raj,2014.0,pot v raj,pot v raj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130320,Dyke Hard,2014.0,dyke hard,dyke hard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130324,The Strength of Water,2009.0,the strength of water,the strength of water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130326,Other Girls,2015.0,other girls,other girls,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130328,A Bright Shining Lie,1998.0,a bright shining lie,a bright shining lie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
